862.952µs,-0.5714285714285714
2.407081ms,-0.9142857142857143
3.90847ms,-1.3142857142857143
5.412025ms,-1.8571428571428572
6.915969ms,-1.6571428571428573
8.412802ms,-1.2857142857142858
9.902431ms,-0.37142857142857144
11.392301ms,0.05714285714285714
12.882024ms,-0.05714285714285714
14.387079ms,-0.42857142857142855
15.878967ms,-0.9428571428571428
17.368189ms,-1.3714285714285714
18.866856ms,-1.3142857142857143
20.366856ms,-0.7142857142857143
21.869281ms,0.11428571428571428
23.358596ms,0.7428571428571429
24.854892ms,0.8571428571428571
26.350466ms,0.6285714285714286
27.848206ms,0.2857142857142857
29.337706ms,-0.22857142857142856
30.826521ms,-0.14285714285714285
32.315891ms,0.3142857142857143
33.804724ms,1
35.300038ms,1.1428571428571428
36.790409ms,0.9714285714285714
38.279483ms,0.8857142857142857
39.77189ms,0.6285714285714286
41.265649ms,0.6285714285714286
42.754704ms,0.8
44.241963ms,1.2
45.74687ms,1.457142857142857
47.251925ms,1.5142857142857142
48.751925ms,1.2
50.254406ms,0.8571428571428571
51.75298ms,0.42857142857142855
53.252072ms,0.34285714285714286
54.753035ms,0.6285714285714286
56.251294ms,1.1142857142857143
57.813997ms,1.457142857142857
59.359811ms,1.3142857142857143
60.856514ms,1.0571428571428572
62.349569ms,0.42857142857142855
63.941994ms,0.02857142857142857
65.442586ms,-0.02857142857142857
66.94103ms,0.37142857142857144
68.440567ms,0.6857142857142857
69.939511ms,0.8571428571428571
71.452696ms,0.7714285714285715
72.953473ms,0.5428571428571428
74.454528ms,0.08571428571428572
75.954028ms,-0.22857142857142856
77.45262ms,-0.37142857142857144
78.950528ms,-0.17142857142857143
80.456916ms,-0.05714285714285714
81.988471ms,-0.05714285714285714
83.514341ms,-0.14285714285714285
85.016007ms,-0.6857142857142857
86.514525ms,-1.0857142857142856
88.013618ms,-1.3428571428571427
89.511839ms,-1.1142857142857143
91.010413ms,-0.8
92.507802ms,-0.6571428571428571
94.006116ms,-0.7714285714285715
95.506394ms,-1
97.003097ms,-1
98.5303ms,-0.9142857142857143
100.029504ms,-0.8
101.528022ms,-0.7142857142857143
103.029133ms,-0.6571428571428571
104.525355ms,-0.6
106.024132ms,-0.4
107.521984ms,-0.34285714285714286
109.020872ms,-0.34285714285714286
110.518854ms,-0.2
112.018779ms,-0.08571428571428572
113.518353ms,0.2
115.017501ms,0.14285714285714285
116.51626ms,0.02857142857142857
118.014797ms,-0.02857142857142857
119.513667ms,-0.17142857142857143
121.011277ms,0.02857142857142857
122.510259ms,0.34285714285714286
124.01224ms,0.6571428571428571
125.511499ms,0.7714285714285715
127.011239ms,0.7428571428571429
128.509276ms,0.6285714285714286
130.007868ms,0.4857142857142857
131.505794ms,0.5142857142857142
133.004127ms,0.7428571428571429
134.502738ms,0.9428571428571428
136.000923ms,1
137.498608ms,1.0857142857142856
138.996811ms,1.0285714285714285
140.495959ms,0.9142857142857143
141.993921ms,0.8285714285714286
143.492643ms,0.8571428571428571
144.995606ms,0.9428571428571428
146.49068ms,1.0571428571428572
147.989865ms,1.1142857142857143
149.488087ms,1.0857142857142856
150.98692ms,0.9428571428571428
152.485068ms,0.6857142857142857
153.983401ms,0.42857142857142855
155.482289ms,0.11428571428571428
156.998529ms,0
158.496492ms,0.05714285714285714
159.994381ms,0.17142857142857143
161.492677ms,0.22857142857142856
162.990084ms,0.05714285714285714
164.496083ms,-0.02857142857142857
165.997176ms,-0.22857142857142856
167.492361ms,-0.5428571428571428
168.990823ms,-0.5428571428571428
170.488619ms,-0.5714285714285714
171.986823ms,-0.5428571428571428
173.484193ms,-0.45714285714285713
174.985193ms,-0.6571428571428571
176.482655ms,-0.8
177.979599ms,-1.0571428571428572
179.478044ms,-1.2285714285714286
180.97608ms,-1.0857142857142856
182.474691ms,-1.0571428571428572
183.972524ms,-0.8857142857142857
185.474228ms,-0.7428571428571429
186.975153ms,-0.8857142857142857
188.471394ms,-1
189.968412ms,-1.2571428571428571
191.466912ms,-1.2571428571428571
192.965689ms,-1.0571428571428572
194.499466ms,-0.7714285714285715
195.997447ms,-0.5142857142857142
197.495447ms,-0.4
198.992743ms,-0.34285714285714286
200.490187ms,-0.5142857142857142
201.987372ms,-0.6285714285714286
203.485501ms,-0.5428571428571428
204.987797ms,-0.3142857142857143
206.48776ms,-0.11428571428571428
207.988185ms,0.05714285714285714
209.483722ms,0.22857142857142856
210.981518ms,0.22857142857142856
212.479203ms,0.14285714285714285
213.97724ms,0.2571428571428571
215.476832ms,0.5428571428571428
216.975313ms,0.7142857142857143
218.474239ms,0.8571428571428571
219.97309ms,0.9714285714285714
221.47072ms,1
222.968071ms,0.9428571428571428
224.467626ms,0.9142857142857143
225.994644ms,1.0285714285714285
227.495311ms,1.0571428571428572
228.99681ms,1.2857142857142858
230.494273ms,1.1714285714285715
231.993476ms,1.2285714285714286
233.492291ms,1
234.991865ms,0.8285714285714286
236.490049ms,0.7428571428571429
237.988883ms,0.6571428571428571
239.487604ms,0.9142857142857143
240.986623ms,1
242.483919ms,0.9428571428571428
243.981863ms,0.8
245.483585ms,0.5428571428571428
246.983584ms,0.3142857142857143
248.484954ms,0.5428571428571428
250.018546ms,0.7142857142857143
251.551379ms,0.8285714285714286
253.052064ms,0.6857142857142857
254.552804ms,0.34285714285714286
256.045767ms,-0.05714285714285714
257.544489ms,-0.42857142857142855
259.043322ms,-0.6571428571428571
260.541507ms,-0.6
262.039247ms,-0.4857142857142857
263.537524ms,-0.37142857142857144
265.03745ms,-0.4
266.535005ms,-0.6
268.032875ms,-0.8285714285714286
269.531857ms,-1.2285714285714286
271.033523ms,-1.3714285714285714
272.530208ms,-1.2
274.028707ms,-1.0857142857142856
275.528374ms,-1.0571428571428572
277.026225ms,-1.2
278.523744ms,-1.2
280.021614ms,-1.2
281.519965ms,-1.0571428571428572
283.019057ms,-1.0285714285714285
284.518168ms,-1.0857142857142856
286.166777ms,-1
287.907644ms,-1.2571428571428571
289.629252ms,-1.4285714285714286
291.351619ms,-1.457142857142857
293.082838ms,-1.2285714285714286
294.80552ms,-0.8571428571428571
296.528258ms,-0.6
298.235996ms,-0.3142857142857143
299.959863ms,-0.5142857142857142
301.682897ms,-0.5714285714285714
303.406061ms,-0.4
305.130594ms,0.02857142857142857
306.857943ms,0.2571428571428571
308.574459ms,0.5714285714285714
310.29827ms,0.7428571428571429
312.021323ms,0.6571428571428571
313.748634ms,0.7142857142857143
315.474261ms,1.0285714285714285
317.215313ms,1.1714285714285715
318.938902ms,1.2857142857142858
320.662196ms,1.2
322.386489ms,1.2
326.261088ms,1
328.035733ms,1.4
330.076633ms,1.5142857142857142
332.022701ms,1.5714285714285714
333.843067ms,1.457142857142857
335.679785ms,1.3714285714285714
337.470244ms,1.2571428571428571
339.322665ms,1.2285714285714286
341.079013ms,1.3142857142857143
342.798288ms,1.1428571428571428
344.519192ms,0.9142857142857143
346.243189ms,0.7714285714285715
347.96426ms,0.6571428571428571
349.707182ms,0.7142857142857143
351.436439ms,0.7142857142857143
353.14838ms,0.5714285714285714
354.869006ms,0.2857142857142857
356.592633ms,-0.08571428571428572
358.313278ms,-0.2571428571428571
360.031997ms,-0.4
361.751809ms,-0.34285714285714286
363.471232ms,-0.2
365.188358ms,-0.37142857142857144
366.90367ms,-0.6571428571428571
368.628074ms,-0.7714285714285715
370.349627ms,-0.8285714285714286
372.065568ms,-0.8285714285714286
373.781547ms,-0.6857142857142857
375.505914ms,-0.6285714285714286
377.226633ms,-0.7714285714285715
378.945889ms,-0.9142857142857143
380.666127ms,-0.9142857142857143
382.385235ms,-0.7714285714285715
384.104547ms,-0.6
385.827025ms,-0.37142857142857144
387.768889ms,-0.5142857142857142
389.711698ms,-0.7428571428571429
391.656563ms,-0.8285714285714286
393.601964ms,-0.6285714285714286
395.546866ms,-0.45714285714285713
397.49036ms,-0.05714285714285714
399.434687ms,0.02857142857142857
401.381478ms,-0.11428571428571428
403.323509ms,-0.17142857142857143
405.269058ms,-0.11428571428571428
407.277033ms,0.17142857142857143
409.241101ms,0.4857142857142857
411.203021ms,0.45714285714285713
413.16557ms,0.4
415.163619ms,0.4
417.121521ms,0.5714285714285714
419.092644ms,0.7428571428571429
421.05749ms,0.8
423.018632ms,0.7142857142857143
424.979848ms,0.5428571428571428
426.939471ms,0.6571428571428571
428.898669ms,0.9714285714285714
430.860552ms,1.1428571428571428
432.82149ms,0.9428571428571428
434.782947ms,0.6285714285714286
436.744422ms,0.37142857142857144
438.708194ms,0.4
440.66691ms,0.5142857142857142
442.629533ms,0.7142857142857143
444.593101ms,0.6285714285714286
